135.371444702,-193.727355957
134.533935547,-193.695953369
133.688964844,-193.665039063
132.835662842,-193.634384155
131.973526001,-193.603927612
131.102676392,-193.578979492
130.222930908,-193.557418823
129.33380127,-193.535568237
128.435272217,-193.515441895
127.52734375,-193.497344971
126.610038757,-193.481033325
125.683364868,-193.4662323
124.747383118,-193.452713013
123.802330017,-193.440109253
122.850769043,-193.42829895
121.897796631,-193.417129517
120.947319031,-193.406463623
120.00112915,-193.396224976
119.060035706,-193.386322021
118.124252319,-193.376678467
117.192680359,-193.367248535
116.263114929,-193.357940674
115.3358078,-193.348770142
114.412612915,-193.339675903
113.494476318,-193.330703735
112.581817627,-193.321792603
111.674751282,-193.312957764
110.773353577,-193.304214478
109.8776474,-193.295516968
108.987602234,-193.286911011
108.103218079,-193.278335571
107.224441528,-193.269821167
106.351264954,-193.261367798
105.48348999,-193.252960205
104.619789124,-193.24458313
103.757469177,-193.23626709
102.893005371,-193.227890015
102.023475647,-193.219482422
101.149627686,-193.211013794
100.27545929,-193.202514648
99.404129028,-193.194122314
98.537055969,-193.185714722
97.674835205,-193.177398682
96.818016052,-193.174468994
95.966918945,-193.174667358
95.121101379,-193.174514771
94.280517578,-193.175979614
93.445243835,-193.179351807
92.615242004,-193.184494019
91.790512085,-193.191085815
90.971000671,-193.198898315
90.156677246,-193.207687378
89.34752655,-193.217208862
88.54335022,-193.227264404
87.742797852,-193.237808228
86.943222046,-193.248703003
86.141181946,-193.259918213
85.333595276,-193.27142334
84.518630981,-193.283172607
83.695343018,-193.295150757
82.863212585,-193.307296753
82.022193909,-193.319641113
81.174728394,-193.332107544
80.325698853,-193.344589233
79.47882843,-193.357040405
78.635765076,-193.369491577
77.797218323,-193.381866455
76.963356018,-193.39414978
76.133041382,-193.406387329
75.30368042,-193.41859436
74.471862793,-193.430862427
73.634780884,-193.44317627
72.793228149,-193.455581665
71.951202393,-193.468002319
71.111846924,-193.480361938
70.276557922,-193.492675781
69.445930481,-193.50491333
68.620201111,-193.517059326
67.799491882,-193.529174805
66.983840942,-193.541183472
66.173271179,-193.553115845
65.367759705,-193.565002441
64.567306519,-193.576797485
63.771877289,-193.588516235
62.981468201,-193.600158691
62.196025848,-193.611709595
61.415378571,-193.623214722
60.638202667,-193.634643555
59.86183548,-193.646072388
59.082874298,-193.657531738
58.298278809,-193.6690979
57.506271362,-193.680755615
56.705768585,-193.692550659
55.896263123,-193.704467773
55.077793121,-193.716537476
54.252902985,-193.728683472
53.426486969,-193.740890503
52.601963043,-193.75302124
51.781074524,-193.765136719
50.964653015,-193.777145386
50.153278351,-193.789077759
49.346839905,-193.800979614
48.545280457,-193.812774658
47.748725891,-193.824508667
46.957366943,-193.836151123
46.171588898,-193.842422485
45.391269684,-193.845626831
44.615886688,-193.849349976
43.84552002,-193.851638794
43.080364227,-193.852203369
42.320423126,-193.851287842
41.565361023,-193.849151611
40.815185547,-193.846115112
40.069789886,-193.842315674
39.328083038,-193.837982178
38.587402344,-193.833206177
37.844512939,-193.828063965
37.099609375,-193.822647095
36.35584259,-193.817108154
35.615573883,-193.811462402
34.880004883,-193.811126709
34.149391174,-193.81362915
33.423381805,-193.815383911
32.702133179,-193.81842041
31.985839844,-193.822891235
31.274591446,-193.828613281
30.568094254,-193.83531189
29.86631012,-193.84274292
29.169288635,-193.850738525
28.47710228,-193.859115601
27.789787292,-193.867431641
27.107181549,-193.875976563
26.429695129,-193.885559082
25.756753922,-193.894561768
25.088874817,-193.902923584
24.425233841,-193.912109375
23.765985489,-193.921218872
23.111505508,-193.930007935
22.461660385,-193.938705444
21.816364288,-193.947402954
21.175567627,-193.955978394
20.539226532,-193.964553833
19.907304764,-193.97303772
19.27977562,-193.981506348
18.656604767,-193.989898682
18.037763596,-193.998260498
17.423221588,-194.006546021
16.813245773,-194.009567261
16.208547592,-194.003204346
15.608976364,-193.98878479
15.015656471,-193.96131897
14.430513382,-193.916503906
13.853532791,-193.854721069
13.286984444,-193.771865845
12.733703613,-193.664489746
12.194119453,-193.529922485
11.672343254,-193.366424561
11.171936035,-193.173339844
10.697891235,-192.950714111
10.251757622,-192.699859619
9.829237938,-192.423934937
9.415510178,-192.131668091
9.007513046,-191.828552246
8.610215187,-191.511947632
8.222565651,-191.18460083
7.842045784,-190.849914551
7.47069931,-190.507766724
7.115093231,-190.163391113
6.776013851,-189.816131592
6.455031395,-189.464141846
6.153735638,-189.106643677
5.875188351,-188.743270874
5.618299007,-188.374710083
5.386484146,-188.000640869
5.183058739,-187.622695923
5.009693623,-187.242355347
4.868745327,-186.862518311
4.761175632,-186.485305786
4.688304901,-186.114685059
4.650101662,-185.753356934
4.641894341,-185.401779175
4.648084164,-185.049957275
4.657584667,-184.697097778
4.669341087,-184.345565796
4.682578087,-183.997909546
4.698520184,-183.652053833
4.715506077,-183.306533813
4.733653069,-182.956512451
4.752202034,-182.599197388
4.77148819,-182.231124878
4.791274071,-181.85295105
4.811636925,-181.46321106
4.832527637,-181.062789917
4.85400486,-180.650604248
4.876038074,-180.227371216
4.898204327,-179.801345825
4.920343399,-179.375640869
4.942451,-178.950439453
4.964561462,-178.525131226
4.986647606,-178.100204468
5.003826618,-177.675354004
5.019335747,-177.251281738
5.036433697,-176.82723999
5.053224564,-176.403656006
5.0696702,-175.980010986
5.081040859,-175.55708313
5.090627193,-175.134567261
5.101800442,-174.710388184
5.112724781,-174.284820557
5.123306274,-173.860031128
5.133579731,-173.436386108
5.143867016,-173.011291504
5.154085159,-172.582595825
5.164489746,-172.147125244
5.17503643,-171.704193115
5.185781002,-171.252670288
5.196712971,-170.793029785
5.207790852,-170.327148438
5.218903542,-169.859786987
5.229994774,-169.393341064
5.241026878,-168.929351807
5.251997948,-168.467987061
5.262897015,-168.009689331
5.268701553,-167.554443359
5.272716999,-167.102905273
5.278264046,-166.654174805
5.283400536,-166.208724976
5.288062572,-165.766082764
5.292422771,-165.326599121
5.296578884,-164.888412476
5.300686359,-164.449798584
5.304727554,-164.007217407
5.308814049,-163.558670044
5.313461781,-163.102127075
5.317308903,-162.637695313
5.321262836,-162.164901733
5.325610161,-161.686218262
5.330018997,-161.205703735
5.334410667,-160.725997925
5.3390522,-160.246810913
5.343104839,-159.767471313
5.347434521,-159.288299561
5.351798534,-158.809631348
5.356156349,-158.330978394
5.360499859,-157.852920532
5.364836216,-157.374832153
5.369162083,-156.897384644
5.373484612,-156.419876099
5.372710228,-155.943405151
5.370007992,-155.467376709
5.36879921,-154.993515015
5.367155552,-154.526153564
5.365036488,-154.063781738
5.362597466,-153.605987549
5.359982967,-153.153076172
5.357269287,-152.704696655
5.354516029,-152.261230469
5.351741314,-151.822158813
5.34898138,-151.387969971
5.346215725,-150.957855225
5.34349823,-150.530761719
5.340707302,-150.103118896
5.337961197,-149.671691895
5.335120678,-149.232498169
5.332232475,-148.784317017
5.329277039,-148.325668335
5.326255322,-147.856445313
5.323162556,-147.375930786
5.319998741,-146.88420105
5.311550617,-146.381362915
5.300602436,-145.867446899
5.290734768,-145.341690063
5.280062199,-144.80418396
5.268496513,-144.254837036
5.256204128,-143.693664551
5.243331909,-143.120605469
5.229982853,-142.535690308
5.216225624,-141.938903809
5.202124119,-141.331039429
5.187929153,-140.721557617
5.173714638,-140.112747192
5.159487247,-139.50428772
5.145251274,-138.896102905
5.13101387,-138.288223267
5.116778851,-137.680633545
5.102549553,-137.073379517
5.088327408,-136.466506958
5.074113846,-135.860015869
5.059910297,-135.253936768
5.045716763,-134.648254395
5.031533718,-134.042999268
5.017294407,-133.435348511
5.003053188,-132.827560425
4.988833427,-132.220687866
4.974598408,-131.613174438
4.960284233,-131.002243042
4.945828915,-130.385314941
4.931199551,-129.760925293
4.916377068,-129.128295898
4.901351929,-128.486999512
4.886118889,-127.836761475
4.870672703,-127.177452087
4.855010986,-126.50894928
4.839133739,-125.831199646
4.823039055,-125.144119263
4.806725502,-124.447715759
4.790193558,-123.741950989
4.773442268,-123.026794434
4.756471634,-122.302246094
4.739280701,-121.568275452
4.721869946,-120.824897766
4.704239845,-120.072105408
4.686389923,-119.309928894
4.668321133,-118.538368225
4.650034428,-117.757469177
4.631530285,-116.96723175
4.612808704,-116.167732239
4.593876839,-115.359207153
4.574797153,-114.544326782
4.555685997,-113.72808075
4.536631584,-112.914245605
4.523045063,-112.104675293
4.519511223,-111.300788879
4.518330097,-110.502380371
4.518254757,-109.709144592
4.521745682,-108.921257019
4.52888155,-108.138763428
4.539179802,-107.361694336
4.55206728,-106.590026855
4.567008495,-105.823577881
4.583578587,-105.061050415
4.601461887,-104.299766541
4.620421886,-103.536338806
4.640276909,-102.767723083
4.660870552,-101.992164612
4.682072163,-101.208709717
4.698255062,-100.417175293
4.71152544,-99.617233276
4.725464821,-98.808555603
4.737989426,-97.993637085
4.74878788,-97.177474976
4.758011341,-96.36378479
4.765906334,-95.55418396
4.772711754,-94.749389648
4.778636456,-93.949714661
4.783859253,-93.155288696
4.788531303,-92.366195679
4.792773247,-91.582466125
4.796686649,-90.804100037
4.800348759,-90.031105042
4.803820133,-89.263435364
4.807148457,-88.501083374
4.810369015,-87.743843079
4.813512325,-86.99042511
4.816608906,-86.238174438
4.819685459,-85.483688354
4.822764397,-84.723991394
4.8258605,-83.957290649
4.828979969,-83.182945251
4.832118988,-82.403007507
4.835259914,-81.622138977
4.838389874,-80.843811035
4.841505051,-80.069526672
4.844601154,-79.29990387
4.847678185,-78.535217285
4.850735188,-77.775596619
4.85377264,-77.021102905
4.856789112,-76.271743774
4.859785557,-75.527519226
4.862761021,-74.78842926
4.865716457,-74.054443359
4.868651867,-73.325386047
4.871572495,-72.59992218
4.874488354,-71.875442505
4.877412319,-71.149009705
4.880343437,-70.420799255
4.883268833,-69.693885803
4.886179924,-68.970375061
4.889073849,-68.251144409
4.891949654,-67.536521912
4.894806385,-66.826660156
4.897643089,-66.121612549
4.900461197,-65.421379089
4.903258801,-64.725959778
4.906037331,-64.035339355
4.908795834,-63.349491119
4.91153574,-62.668403625
4.914256096,-61.992034912
4.916957378,-61.320365906
4.919639111,-60.653354645
4.922301769,-59.990978241
4.924946308,-59.333209991
4.927571297,-58.680011749
4.930178642,-58.031196594
4.932773113,-57.385433197
4.93536377,-56.740627289
4.937948704,-56.097213745
4.940520763,-55.456893921
4.943077087,-54.820423126
4.945616722,-54.188102722
4.948139668,-53.560043335
4.950644493,-52.936267853
4.953132629,-52.316791534
4.9556036,-51.701580048
4.95805645,-51.090629578
4.960492134,-50.483905792
4.962911129,-49.881389618
4.965313435,-49.283054352
4.967689991,-48.691291809
4.970020771,-48.110855103
4.972334385,-47.534614563
4.97463131,-46.962314606
4.976912498,-46.393981934
4.979178429,-45.829360962
4.981440544,-45.265663147
4.983700752,-44.70230484
4.985959053,-44.139389038
4.988215446,-43.57692337
4.990469933,-43.014900208
4.992722511,-42.453323364
4.994973183,-41.892166138
4.997221947,-41.331420898
4.99946928,-40.771080017
5.006970882,-40.211585999
5.02378273,-39.653755188
5.041352749,-39.096611023
5.058207512,-38.548080444
5.076403141,-38.009147644
5.10090971,-37.478065491
5.135027885,-36.954730988
5.180814743,-36.439723969
5.241505623,-35.934642792
5.307211876,-35.436389923
5.371425629,-34.94285202
5.438602924,-34.454902649
5.513281822,-33.973655701
5.597710609,-33.500198364
5.693118572,-33.035617828
5.801971912,-32.58184433
5.914336205,-32.134628296
6.02393198,-31.691278458
6.135019779,-31.253158569
6.252001762,-30.821815491
6.376924515,-30.398582458
6.510969639,-29.984487534
6.656131268,-29.581800461
6.803003788,-29.184837341
6.945633888,-28.79094696
7.08868885,-28.40143013
7.235931873,-28.018842697
7.389789104,-27.644004822
7.55055809,-27.27869606
7.72077322,-26.92442894
7.890994549,-26.575714111
8.057899475,-26.226949692
8.225676537,-25.879154205
8.399078369,-25.534187317
8.579032898,-25.194355011
8.76734066,-24.860441208
8.964844704,-24.535425186
9.164343834,-24.211778641
9.360211372,-23.886562347
9.561185837,-23.564334869
9.768486023,-23.247812271
9.980869293,-22.93482399
10.199989319,-22.628839493
10.424953461,-22.33521843
10.65000248,-22.062492371
10.878885269,-21.809633255
11.106024742,-21.566841125
11.325907707,-21.324359894
11.544194221,-21.089838028
11.76076889,-20.861392975
11.971942902,-20.637071609
12.18027401,-20.417087555
12.38517952,-20.200653076
12.590176582,-19.985012054
12.79681015,-19.767219543
13.010356903,-19.542650223
13.232387543,-19.30896759
13.462260246,-19.067180634
13.693657875,-18.82362175
13.923984528,-18.581567764
14.150709152,-18.342784882
14.374651909,-18.107450485
14.594180107,-17.876234055
14.810692787,-17.648757935
15.023747444,-17.424390793
15.23688221,-17.200561523
15.451797485,-16.974382401
15.670188904,-16.738304138
15.89127636,-16.488149643
16.123233795,-16.228122711
16.363323212,-15.962155342
16.605834961,-15.693224907
16.846406937,-15.426218987
17.084127426,-15.161904335
17.314714432,-14.899603844
17.536132813,-14.637010574
17.747489929,-14.373764038
17.948516846,-14.1052742
18.139181137,-13.828910828
18.325342178,-13.545665741
18.516845703,-13.266331673
18.703611374,-12.986949921
18.886037827,-12.711165428
19.066526413,-12.43970108
19.243621826,-12.173506737
19.418237686,-11.90982914
19.589136124,-11.64487648
19.754154205,-11.376461983
19.915235519,-11.107164383
20.069002151,-10.834254265
20.220005035,-10.561743736
20.374746323,-10.290662766
20.529405594,-10.020570755
20.68371582,-9.749694824
20.834215164,-9.478018761
20.978700638,-9.203351021
21.115703583,-8.927130699
21.242258072,-8.650939941
21.352058411,-8.390868187
21.443885803,-8.142201424
21.52268219,-7.903345585
21.595180511,-7.672668457
21.670482635,-7.452829361
21.744558334,-7.242452145
21.816267014,-7.040662289
21.882196426,-6.84601593
21.941114426,-6.657619476
21.992811203,-6.47372961
22.036512375,-6.294909477
22.071865082,-6.122144222
22.098522186,-5.956058025
22.119449615,-5.796293259
22.141906738,-5.642371178
22.172557831,-5.495377064
22.204711914,-5.35443306
22.237178802,-5.216304779
22.267492294,-5.075252056
22.295688629,-4.925364971
22.329414368,-4.763136864
22.368906021,-4.586094856
22.412504196,-4.39318943
22.455244064,-4.18764925
22.493465424,-3.977304697
22.525465012,-3.76605773
22.557563782,-3.552201986
22.596750259,-3.332235336
22.637403488,-3.111207724
22.674530029,-2.890019178
22.706197739,-2.668612719
22.735019684,-2.447075367
22.766672134,-2.226017475
22.800971985,-2.005423546
22.835805893,-1.78498292
22.866970062,-1.564370871
22.892595291,-1.343725562
22.911706924,-1.123462319
22.922948837,-0.904100299
22.928907394,-0.684905291
22.926376343,-0.459668905
22.913246155,-0.224846393
22.89897728,0.022829894
22.895389557,0.28090784
22.895477295,0.541515589
22.895778656,0.799353302
22.894117355,1.054414034
22.886896133,1.308859825
22.877183914,1.567159057
22.85949707,1.833336473
22.833093643,2.105744362
22.796661377,2.378020287
22.750534058,2.645349264
22.693119049,2.904823542
22.630607605,3.157806396
22.574567795,3.409252167
22.52066803,3.656485319
22.462036133,3.898680687
22.396478653,4.136843681
22.329755783,4.375210285
22.268806458,4.615174294
22.209754944,4.852888107
22.152111053,5.087001801
22.095817566,5.317080975
22.037017822,5.542067528
21.973415375,5.763028622
21.903011322,5.982741356
21.822980881,6.20445776
21.733869553,6.433084965
21.63192749,6.667823315
21.517280579,6.904199123
21.401252747,7.142683506
21.29410553,7.383131504
21.188289642,7.624002934
21.083629608,7.865180016
20.978740692,8.106256485
20.874994278,8.347678185
20.767795563,8.587211609
20.656793594,8.824192047
20.539848328,9.056993484
20.417106628,9.284851074
20.294368744,9.512310028
20.176540375,9.742143631
20.058456421,9.971816063
19.941457748,10.200642586
19.828702927,10.414032936
19.718605042,10.611268997
19.615695953,10.799350739
19.51921463,10.980138779
19.427034378,11.153630257
19.335733414,11.318498611
19.244100571,11.474510193
19.152681351,11.625728607
19.063711166,11.778717041
18.977186203,11.932247162
18.892904282,12.08271122
18.807094574,12.22925663
18.716472626,12.375022888
18.617263794,12.524032593
18.505876541,12.67906189
18.380001068,12.840829849
18.237861633,13.008019447
18.087810516,13.185256958
17.943113327,13.372821808
17.802789688,13.561110497
17.661943436,13.745596886
17.516405106,13.927660942
17.369153976,14.116316795
17.22088623,14.311085701
17.073673248,14.505527496
16.929685593,14.696207047
16.788265228,14.88383007
16.646577835,15.072032928
16.50217247,15.263981819
16.357643127,15.456163406
16.213254929,15.648189545
16.068969727,15.840088844
15.924765587,16.031873703
15.780639648,16.223552704
15.636586189,16.415128708
15.492606163,16.6065979
15.348698616,16.797960281
15.204865456,16.98922348
15.061107635,17.180383682
14.91742897,17.371433258
14.773321152,17.563053131
14.624465942,17.760980606
14.468612671,17.96821785
14.305204391,18.185497284
14.133213043,18.414186478
13.953133583,18.653633118
13.76380825,18.90537262
13.566007614,19.168376923
13.358774185,19.443927765
13.142818451,19.731075287
12.917586327,20.030563354
12.686035156,20.338451385
12.452044487,20.649583817
12.219621658,20.958631516
11.9897089,21.264350891
11.76354599,21.565074921
11.544781685,21.863769531
11.336587906,22.16053009
11.139860153,22.456388474
10.957386017,22.750932693
10.786050797,23.043985367
10.630191803,23.335720062
10.491012573,23.626312256
10.370509148,23.914482117
10.269094467,24.199848175
10.185354233,24.481500626
10.110017776,24.760448456
10.031064034,25.034093857
9.950407982,25.302480698
9.871653557,25.568944931
9.792660713,25.835983276
9.714319229,26.102226257
9.635220528,26.368724823
9.556648254,26.634321213
9.477349281,26.9002285
9.398657799,27.16529274
9.319312096,27.430727005
9.240632057,27.695367813
9.164967537,27.961193085
9.095726013,28.227071762
9.024548531,28.492866516
8.954413414,28.747753143
8.88864994,28.985553741
8.827038765,29.210346222
8.768514633,29.424520493
8.71252346,29.62951088
8.662282944,29.826816559
8.618909836,30.017324448
8.582502365,30.203765869
8.553070068,30.391122818
8.519907951,30.585180283
8.478005409,30.790372849
8.431483269,31.010238647
8.380812645,31.246305466
8.325961113,31.499547958
8.266983032,31.770534515
8.204063416,32.058727264
8.141503334,32.366409302
8.082741737,32.692199707
8.025513649,33.037380219
7.975054264,33.400344849
7.926085472,33.78163147
7.870472431,34.180099487
7.81281662,34.597099304
7.753657818,35.031597137
7.692660332,35.483932495
7.629687309,35.953300476
7.564630508,36.43951416
7.503183842,36.938510895
7.450422287,37.441360474
7.405079365,37.943675995
7.37201786,38.445178986
7.355347157,38.94462204
7.34452486,39.443515778
7.332639694,39.942687988
7.324425697,40.441867828
7.319587708,40.940879822
7.317049503,41.439628601
7.315961361,41.938076019
7.315772533,42.436214447
7.316133022,42.934028625
7.316829681,43.432186127
7.317732334,43.934429169
7.318763733,44.443401337
7.319880962,44.962280273
7.326312065,45.492370605
7.335384846,46.03477478
7.343474388,46.590297699
7.352378368,47.155578613
7.36204958,47.723201752
7.372195721,48.287025452
7.382592201,48.844097137
7.393085957,49.393013
7.403578281,49.933086395
7.414011478,50.464271545
7.424384594,50.988494873
7.434752464,51.509941101
7.445206642,52.034172058
7.455832958,52.566108704
7.466678143,53.108436584
7.477766514,53.662643433
7.4891119,54.229595184
7.500723839,54.809780121
7.512608051,55.403518677
7.524765491,56.010990143
7.537200928,56.632278442
7.549911976,57.267406464
7.56290102,57.916381836
7.57616663,58.579158783
7.589692593,59.254959106
7.603261471,59.932849884
7.61681509,60.609977722
7.630361557,61.286682129
7.643901825,61.963066101
7.65743494,62.63911438
7.670961857,63.314807892
7.68448019,63.990112305
7.697990417,64.664985657
7.711491585,65.339408875
7.724983215,66.013374329
7.738464832,66.686851501
7.751937866,67.359848022
7.765524864,68.038589478
7.779304504,68.726951599
7.793235779,69.422851563
7.807297707,70.125236511
7.821522236,70.835739136
7.835936069,71.555732727
7.850554466,72.285919189
7.865386009,73.026695251
7.880433559,73.778259277
7.895700455,74.540718079
7.911186218,75.314102173
7.926892757,76.098442078
7.942818642,76.893730164
7.958963394,77.699935913
7.975327969,78.517021179
7.991910934,79.344955444
8.008705139,80.183418274
8.025650978,81.029380798
8.04262352,81.876647949
8.059522629,82.72026825
8.076301575,83.557861328
8.092939377,84.388305664
8.10942173,85.211051941
8.125745773,86.025840759
8.141908646,86.832565308
8.157907486,87.631156921
8.173744202,88.421638489
8.189417839,89.204040527
8.204930305,89.978416443
8.220282555,90.744789124
8.235479355,91.503448486
8.25057888,92.257263184
8.265667915,93.010620117
8.280745506,93.763412476
8.295808792,94.515541077
8.310857773,95.266990662
