-20.382350922,194.589035034
-20.382350922,194.589035034
-20.382350922,194.589035034
-20.382350922,194.589035034
-20.382350922,194.589035034
-20.382350922,194.589035034
-20.382350922,194.589035034
-20.382350922,194.589035034
-20.382350922,194.589035034
-20.38225174,194.589035034
-20.381124496,194.589035034
-20.376268387,194.58883667
-20.362941742,194.588699341
-20.338813782,194.588623047
-20.297580719,194.5884552
-20.230958939,194.587905884
-20.139217377,194.587142944
-20.025350571,194.586212158
-19.890529633,194.585098267
-19.735172272,194.58380127
-19.559539795,194.582336426
-19.363939285,194.580718994
-19.148698807,194.578918457
-18.914173126,194.576965332
-18.661136627,194.574859619
-18.393854141,194.572631836
-18.123334885,194.570404053
-17.858348846,194.568191528
-17.605295181,194.565994263
-17.364500046,194.563964844
-17.135929108,194.562088013
-16.913368225,194.560348511
-16.690364838,194.55859375
-16.467212677,194.556808472
-16.244134903,194.555053711
-16.021213531,194.55329895
-15.798476219,194.551544189
-15.575924873,194.549758911
-15.353549004,194.54800415
-15.131336212,194.54624939
-14.90927124,194.544494629
-14.687345505,194.542724609
-14.465554237,194.540969849
-14.24389267,194.539215088
-14.019968033,194.537460327
-13.784176826,194.535598755
-13.533305168,194.533615112
-13.265940666,194.531524658
-12.981431961,194.529266357
-12.684454918,194.526947021
-12.382390022,194.524581909
-12.084460258,194.522262573
-11.792737961,194.519882202
-11.509634972,194.517868042
-11.234381676,194.515594482
-10.968751907,194.513809204
-10.711491585,194.511642456
-10.464051247,194.509963989
-10.226447105,194.50428772
-9.999138832,194.493225098
-9.781235695,194.479522705
-9.572999954,194.460678101
-9.374763489,194.435699463
-9.18536377,194.407424927
-9.005451202,194.373886108
-8.835512161,194.334747314
-8.673974037,194.292556763
-8.52175808,194.245910645
-8.379406929,194.194778442
-8.24498558,194.141418457
-8.119628906,194.084854126
-8.003831863,194.025253296
-7.897125721,193.962753296
-7.796586037,193.895324707
-7.699206829,193.824295044
-7.607065678,193.74911499
-7.521243572,193.669815063
-7.439376831,193.587341309
-7.360899925,193.502090454
-7.285685062,193.414154053
-7.213720322,193.323730469
-7.139507294,193.232528687
-7.055513382,193.145294189
-6.962158203,193.066726685
-6.865036964,192.994918823
-6.78071022,192.934295654
-6.704071045,192.880157471
-6.625658512,192.825408936
-6.538050175,192.760910034
-6.438031673,192.683074951
-6.326656342,192.590774536
-6.20504427,192.482772827
-6.074584007,192.358016968
-5.937371731,192.215393066
-5.792163372,192.055343628
-5.642890453,191.876220703
-5.486139297,191.68006897
-5.308535576,191.476577759
-5.113227844,191.264465332
-4.90635252,191.043609619
-4.69621563,190.820510864
-4.492145061,190.600097656
-4.299386024,190.383468628
-4.117358685,190.175216675
-3.95102191,189.975265503
-3.801934958,189.784698486
-3.672535419,189.604064941
-3.562347412,189.434020996
-3.469784498,189.274612427
-3.393658638,189.125762939
-3.329696894,188.987182617
-3.277860641,188.858398438
-3.237227678,188.739349365
-3.206426382,188.629714966
-3.18435216,188.529449463
-3.169810057,188.439453125
-3.157602787,188.354904175
-3.137811899,188.269241333
-3.104946136,188.176589966
-3.061086416,188.074081421
-3.015883923,187.972167969
-2.97035265,187.871032715
-2.924646139,187.770309448
-2.878850937,187.66973877
-2.833019257,187.569290161
-2.787183046,187.468887329
-2.741359472,187.368515015
-2.695557117,187.268157959
-2.649780512,187.167831421
-2.604031086,187.067520142
-2.558308601,186.967208862
-2.511827946,186.865188599
-2.458757162,186.748733521
-2.398393869,186.616226196
